cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp,total clinton,total trump
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,9/27/16,10/3/16,Google Consumer Surveys,B,871,lv,0.0017004,36.04,33.55,6.43,,42.74393,42.20536,3.061504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46494,72692,10/5/16,11/8/16 9:24,372.2996303,367.6086856
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Florida,9/27/16,10/3/16,Google Consumer Surveys,B,1270,lv,0.0016078,34.54,42.36,5.93,,41.23265,50.99165,2.561504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46468,72666,10/5/16,11/8/16 9:24,523.654655,647.593955
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,9/27/16,10/3/16,Google Consumer Surveys,B,1116,lv,0.0015246,42.41,25.35,6.8,,49.09828,33.97247,3.431504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46473,72671,10/5/16,11/8/16 9:24,547.9368048,379.1327652
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Texas,9/27/16,10/3/16,Google Consumer Surveys,B,1000,lv,0.0013918,33.42,40.37,8.06,,40.08092,48.93499,4.691505,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46502,72700,10/5/16,11/8/16 9:24,400.8092,489.3499
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,New York,9/27/16,10/3/16,Google Consumer Surveys,B,992,lv,0.0013039,43.02,31.27,4.69,,49.74488,39.96938,1.321504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46493,72691,10/5/16,11/8/16 9:24,493.4692096,396.4962496
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,California,9/27/16,10/3/16,Google Consumer Surveys,B,1463,lv,0.001287,46.59,28.33,6.95,,53.31746,37.03479,3.581504,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46463,72661,10/5/16,11/8/16 9:24,780.0344398,541.8189777
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,9/27/16,10/3/16,USC Dornsife/LA Times,,2275,lv,0.000817,42.69,46.61,,,44.43541,44.95219,,,,http://latimes.com/politics/,46443,72591,10/4/16,11/8/16 9:24,1010.905578,1022.662323
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/1/16,10/3/16,The Times-Picayune/Lucid,,1501,lv,0.0005779,45,38,5,,46.45786,43.52583,0.8309408,,,https://docs.google.com/spreadsheets/d/1UKwYzZdXYVx9-pBCg98zq5kWqeB2XymhvSCaXvnhtpk/edit#gid=1521407513,46449,72611,10/4/16,11/8/16 9:24,697.3324786,653.3227083
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/1/16,10/3/16,YouGov,B,910,rv,0.000222,43,40,5,,46.25319,45.11879,2.539705,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a27478dsek/econToplines.pdf,46438,72575,10/3/16,11/8/16 9:24,420.904029,410.580989
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Utah,9/27/16,10/3/16,Google Consumer Surveys,B,231,lv,0,28.64,34.24,14.51,,35.40457,43.02278,11.14151,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46503,72701,10/5/16,11/8/16 9:24,81.7845567,99.3826218
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-2,10/2/16,10/3/16,"Normington, Petts & Associates",C+,400,lv,0.4911504,44,40,,,41.30105,40.82516,,,,https://www.scribd.com/document/326519491/ME-02-Normington-Petts-for-Emily-Cain-Oct-2016,46517,72726,10/5/16,11/8/16 9:14,165.2042,163.30064
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,9/29/16,10/3/16,Strategies 360,B,500,lv,0.4851528,47,31,10,,48.73427,34.87117,6.624237,,,http://komonews.com/news/local/komo-poll-clinton-has-big-washington-lead-big-unfavorables-inlsee-leads,46541,72772,10/6/16,11/8/16 9:14,243.67135,174.35585
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,9/30/16,10/3/16,Monmouth University,A+,402,lv,0.4790437,50,40,5,,49.91378,42.56284,2.910935,,,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_PA_100416/,46450,72612,10/4/16,11/8/16 9:14,200.6533956,171.1026168
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,9/24/16,10/3/16,Western New England University,A-,403,lv,0.3039747,58,26,7,,57.80792,30.48925,3.574139,,,http://www1.wne.edu/news/2016/10/poll-mass-presidential.cfm,46539,72766,10/6/16,11/8/16 9:14,232.9659176,122.8716775
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,10/1/16,10/3/16,EPIC-MRA,A-,600,lv,0.2702267,43,32,10,,45.53149,36.47538,6.708681,,,http://www.freep.com/story/news/politics/2016/10/06/hillary-clinton-donald-trump-michigan/91611112/,46529,72748,10/6/16,11/8/16 9:14,273.18894,218.85228
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,9/29/16,10/3/16,SurveyUSA,A,656,lv,0.1228735,46,44,5,,46.05392,45.54313,2.860767,,,http://www.wral.com/wral-poll-clinton-trump-in-virtual-tie-in-nc/16081925/,46456,72646,10/4/16,11/8/16 9:14,302.1137152,298.7629328
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,9/27/16,10/3/16,Google Consumer Surveys,B,57,lv,0.0102363,44.76,28.48,4.4,,51.82638,37.76315,1.020472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46498,72696,10/5/16,11/8/16 9:14,29.5410366,21.5249955
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,9/27/16,10/3/16,Google Consumer Surveys,B,64,lv,0.0100788,62.21,9.8,5.14,,69.2777,19.08592,1.760472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46466,72664,10/5/16,11/8/16 9:14,44.337728,12.2149888
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,9/27/16,10/3/16,Google Consumer Surveys,B,74,lv,0.0090367,46.18,21.23,8.61,,53.20782,30.43211,5.230472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46489,72687,10/5/16,11/8/16 9:14,39.3737868,22.5197614
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,9/29/16,10/3/16,Ipsos,A-,1239,lv,0.0086873,42.1,36.2,7.9,,43.38224,39.11667,5.715269,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,46452,72637,10/4/16,11/8/16 9:14,537.5059536,484.6555413
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,9/27/16,10/3/16,Google Consumer Surveys,B,110,lv,0.0081888,24.42,48.57,6.88,,31.20531,57.26251,3.500472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46508,72706,10/5/16,11/8/16 9:14,34.325841,62.988761
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,9/27/16,10/3/16,Google Consumer Surveys,B,59,lv,0.0079865,62.08,16.96,5.27,,69.00611,25.94838,1.890472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46470,72668,10/5/16,11/8/16 9:14,40.7136049,15.3095442
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,9/27/16,10/3/16,Google Consumer Surveys,B,61,lv,0.007765,44.43,27.34,6.65,,51.40311,36.42714,3.270472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46505,72703,10/5/16,11/8/16 9:14,31.3558971,22.2205554
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine,9/27/16,10/3/16,Google Consumer Surveys,B,74,lv,0.007741,49.93,22.54,2.51,,56.89503,31.61018,-0.8695279,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46480,72678,10/5/16,11/8/16 9:14,42.1023222,23.3915332
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Montana,9/27/16,10/3/16,Google Consumer Surveys,B,173,lv,0.0075703,31.06,37.96,10.98,,37.90819,46.78465,7.600471,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46485,72683,10/5/16,11/8/16 9:14,65.5811687,80.9374445
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,9/27/16,10/3/16,Google Consumer Surveys,B,65,lv,0.00752,47.46,36.7,5.49,,54.32375,45.55735,2.110472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46459,72657,10/5/16,11/8/16 9:14,35.3104375,29.6122775
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,9/27/16,10/3/16,Google Consumer Surveys,B,75,lv,0.0069003,36.16,37.36,2.74,,42.97794,46.12109,-0.6395279,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46500,72698,10/5/16,11/8/16 9:14,32.233455,34.5908175
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Delaware,9/27/16,10/3/16,Google Consumer Surveys,B,78,lv,0.0068286,47.37,18.2,9.39,,54.0938,26.76328,6.010472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46467,72665,10/5/16,11/8/16 9:14,42.193164,20.8753584
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,9/27/16,10/3/16,Google Consumer Surveys,B,49,lv,0.0064014,22.78,45.48,12,,29.68739,54.42905,8.620473,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46487,72685,10/5/16,11/8/16 9:14,14.5468211,26.6702345
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,9/27/16,10/3/16,Google Consumer Surveys,B,158,lv,0.006305,27.19,42.68,8.17,,33.99781,51.4198,4.790472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46472,72670,10/5/16,11/8/16 9:14,53.7165398,81.243284
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,9/27/16,10/3/16,Google Consumer Surveys,B,43,lv,0.0060776,18.8,35.07,9.7,,25.61405,43.82291,6.320472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46509,72707,10/5/16,11/8/16 9:14,11.0140415,18.8438513
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,9/27/16,10/3/16,Google Consumer Surveys,B,238,lv,0.00576,31.87,36.58,6.88,,38.64837,45.25794,3.500472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46488,72686,10/5/16,11/8/16 9:14,91.9831206,107.7138972
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,9/27/16,10/3/16,Google Consumer Surveys,B,254,lv,0.0056774,28.99,39.64,10.83,,35.66442,48.09949,7.450472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46495,72693,10/5/16,11/8/16 9:14,90.5876268,122.1727046
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,9/27/16,10/3/16,Google Consumer Surveys,B,205,lv,0.0050625,24.3,45.98,4.84,,30.79965,54.07226,1.460472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46484,72682,10/5/16,11/8/16 9:14,63.1392825,110.848133
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,9/27/16,10/3/16,Google Consumer Surveys,B,202,lv,0.0046426,43.05,22.73,11.6,,49.84922,31.45176,8.220473,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46491,72689,10/5/16,11/8/16 9:14,100.6954244,63.5325552
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,9/27/16,10/3/16,Google Consumer Surveys,B,294,lv,0.0046355,36.39,28.62,8.8,,43.18577,37.33451,5.420472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46475,72673,10/5/16,11/8/16 9:14,126.9661638,109.7634594
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,9/27/16,10/3/16,Google Consumer Surveys,B,150,lv,0.004632,29.66,45.44,3.96,,36.35913,53.95142,0.5804721,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46461,72659,10/5/16,11/8/16 9:14,54.538695,80.92713
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,9/27/16,10/3/16,Google Consumer Surveys,B,259,lv,0.0044797,31.23,45.71,5.78,,37.80296,53.9563,2.400472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46477,72675,10/5/16,11/8/16 9:14,97.9096664,139.746817
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,9/27/16,10/3/16,Google Consumer Surveys,B,384,lv,0.0044231,36.44,36.64,4.92,,43.14505,45.16387,1.540472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46476,72674,10/5/16,11/8/16 9:14,165.676992,173.4292608
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,9/27/16,10/3/16,Google Consumer Surveys,B,522,lv,0.0042992,31.62,42.73,6.66,,38.31773,51.23847,3.280472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46501,72699,10/5/16,11/8/16 9:14,200.0185506,267.4648134
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,9/27/16,10/3/16,Google Consumer Surveys,B,413,lv,0.0042507,29.83,40.78,7.62,,36.40109,49.02237,4.240472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46499,72697,10/5/16,11/8/16 9:14,150.3365017,202.4623881
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,9/29/16,10/3/16,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0039676,42,41,9,,43.85056,44.19242,6.440923,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct04,46445,72594,10/4/16,11/8/16 9:14,657.7584,662.8863
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,9/27/16,10/3/16,Google Consumer Surveys,B,312,lv,0.0039246,44.46,26.58,3.91,,51.32571,35.44148,0.5304722,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46465,72663,10/5/16,11/8/16 9:14,160.1362152,110.5774176
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,9/27/16,10/3/16,Google Consumer Surveys,B,411,lv,0.0037701,38.14,29.27,6.48,,44.97286,38.06245,3.100472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46471,72669,10/5/16,11/8/16 9:14,184.8384546,156.4366695
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,9/27/16,10/3/16,Google Consumer Surveys,B,461,lv,0.0037338,48.83,23.09,6.86,,55.51349,31.56856,3.480472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46479,72677,10/5/16,11/8/16 9:14,255.9171889,145.5310616
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,9/27/16,10/3/16,Google Consumer Surveys,B,438,lv,0.003416,48.01,26.47,5.24,,54.8634,35.30561,1.860472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46496,72694,10/5/16,11/8/16 9:14,240.301692,154.6385718
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,9/27/16,10/3/16,Google Consumer Surveys,B,465,lv,0.0032535,50.2,22.82,7.02,,57.25396,32.07705,3.640472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46478,72676,10/5/16,11/8/16 9:14,266.230914,149.1582825
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,9/27/16,10/3/16,Google Consumer Surveys,B,357,lv,0.0030591,19.45,56.59,4.93,,25.98792,64.76267,1.550472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46460,72658,10/5/16,11/8/16 9:14,92.7768744,231.2027319
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,9/27/16,10/3/16,Google Consumer Surveys,B,599,lv,0.0029912,28.89,43.74,7.39,,35.45559,51.97082,4.010472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46469,72667,10/5/16,11/8/16 9:14,212.3789841,311.3052118
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/3/16,10/3/16,Gravis Marketing,B-,1690,rv,0.0029004,44,44,5,,44.95154,46.54076,2.934428,,,https://www.scribd.com/document/326562582/National-Poll-October-4-2016-v3-1#from_embed,46520,72731,10/5/16,11/8/16 9:14,759.681026,786.538844
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,9/27/16,10/3/16,Google Consumer Surveys,B,120,lv,0.0028534,35.2,33.06,12.95,,41.94453,41.66684,9.570473,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46492,72690,10/5/16,11/8/16 9:14,50.333436,50.000208
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,9/27/16,10/3/16,Google Consumer Surveys,B,629,lv,0.0025844,40.86,27,7.23,,47.54949,35.49117,3.850472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46504,72702,10/5/16,11/8/16 9:14,299.0862921,223.2394593
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,9/27/16,10/3/16,Google Consumer Surveys,B,22006,lv,0.0025429,38.55,33.51,7.03,,45.29137,42.1102,3.650472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46458,72656,10/5/16,11/8/16 9:14,9966.818882,9266.770612
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,9/27/16,10/3/16,Google Consumer Surveys,B,734,lv,0.0025246,31.28,41.89,7.83,,37.90812,50.25221,4.450472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46486,72684,10/5/16,11/8/16 9:14,278.2456008,368.8512214
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,9/27/16,10/3/16,Google Consumer Surveys,B,569,lv,0.0024364,45.41,24.67,8.26,,52.28334,33.54749,4.880472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46506,72704,10/5/16,11/8/16 9:14,297.4922046,190.8852181
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,9/27/16,10/3/16,Google Consumer Surveys,B,558,lv,0.0023811,38.58,28.19,9.21,,45.41334,36.98345,5.830472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46464,72662,10/5/16,11/8/16 9:14,253.4064372,206.367651
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,9/27/16,10/3/16,CVOTER International,C+,1275,lv,0.0023462,47.34,48.51,,,45.47518,46.13051,,,,http://www.upi.com/Top_News/US/2016/10/17/UPICVoter-poll-Hillary-Clinton-leads-Donald-Trump-by-469-points/2921476714500/?spt=sec&or=tn,47012,73505,10/18/16,11/8/16 9:14,579.808545,588.1640025
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,9/27/16,10/3/16,Google Consumer Surveys,B,578,lv,0.0023268,37.89,28.42,8.46,,44.70233,37.1693,5.080472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46482,72680,10/5/16,11/8/16 9:14,258.3794674,214.838554
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,9/27/16,10/3/16,Google Consumer Surveys,B,579,lv,0.0023259,38.76,32.92,6.48,,45.5357,41.59233,3.100472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46462,72660,10/5/16,11/8/16 9:14,263.651703,240.8195907
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,9/27/16,10/3/16,Google Consumer Surveys,B,611,lv,0.002248,38.49,29.66,8.14,,45.1862,38.16526,4.760472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46483,72681,10/5/16,11/8/16 9:14,276.087682,233.1897386
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,9/27/16,10/3/16,Google Consumer Surveys,B,657,lv,0.0021958,37.61,30.85,7.76,,44.36618,39.48132,4.380472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46481,72679,10/5/16,11/8/16 9:14,291.4858026,259.3922724
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,9/27/16,10/3/16,Google Consumer Surveys,B,616,lv,0.0019889,35.1,32.52,9.37,,41.77812,40.98728,5.990472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46474,72672,10/5/16,11/8/16 9:14,257.3532192,252.4816448
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,9/27/16,10/3/16,Google Consumer Surveys,B,840,lv,0.0018087,37.4,37.06,6.39,,44.07763,45.52626,3.010472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46497,72695,10/5/16,11/8/16 9:14,370.252092,382.420584
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,9/27/16,10/3/16,Google Consumer Surveys,B,691,lv,0.0017876,43.01,27.71,8.4,,49.81166,36.43689,5.020472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46507,72705,10/5/16,11/8/16 9:14,344.1985706,251.7789099
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,9/27/16,10/3/16,Google Consumer Surveys,B,701,lv,0.001773,41.69,32.62,4.98,,48.47589,41.31374,1.600472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46490,72688,10/5/16,11/8/16 9:14,339.8159889,289.6093174
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,9/27/16,10/3/16,Google Consumer Surveys,B,871,lv,0.0017004,36.04,33.55,6.43,,42.77867,42.14451,3.050472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46494,72692,10/5/16,11/8/16 9:14,372.6022157,367.0786821
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,9/27/16,10/3/16,Google Consumer Surveys,B,1270,lv,0.0016078,34.54,42.36,5.93,,41.26739,50.93081,2.550472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46468,72666,10/5/16,11/8/16 9:14,524.095853,646.821287
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,9/27/16,10/3/16,Google Consumer Surveys,B,1116,lv,0.0015246,42.41,25.35,6.8,,49.13302,33.91163,3.420472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46473,72671,10/5/16,11/8/16 9:14,548.3245032,378.4537908
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Texas,9/27/16,10/3/16,Google Consumer Surveys,B,1000,lv,0.0013918,33.42,40.37,8.06,,40.11566,48.87415,4.680472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46502,72700,10/5/16,11/8/16 9:14,401.1566,488.7415
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New York,9/27/16,10/3/16,Google Consumer Surveys,B,992,lv,0.0013039,43.02,31.27,4.69,,49.77962,39.90854,1.310472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46493,72691,10/5/16,11/8/16 9:14,493.8138304,395.8927168
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,9/27/16,10/3/16,Google Consumer Surveys,B,1463,lv,0.001287,46.59,28.33,6.95,,53.35219,36.97395,3.570472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46463,72661,10/5/16,11/8/16 9:14,780.5425397,540.9288885
